I_D	TSEVENT_ID	YEAR	MONTH	DAY	DOUBTFUL	COUNTRY	STATE	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DISTANCE_FROM_SOURCE	TRAVEL_TIME_HOURS	TRAVEL_TIME_MINUTES	WATER_HT	HORIZONTAL_INUNDATION	TYPE_MEASUREMENT_ID	PERIOD	FIRST_MOTION	DEATHS	DEATHS_DESCRIPTION	INJURIES	INJURIES_DESCRIPTION	DAMAGE_MILLIONS_DOLLARS	DAMAGE_DESCRIPTION	HOUSES_DAMAGED	HOUSES_DAMAGED_DESCRIPTION	HOUSES_DESTROYED	HOUSES_DESTROYED_DESCRIPTION
9156	2439	2004	12	26		INDONESIA	NORTH SUMATRA	GUNUNGSITOLI, NIAS ISLAND	1.2667	97.5667	60	297			1.5		5												
9157	2439	2004	12	26		INDONESIA	NORTH SUMATRA	HILIRIHONO, NIAS ISLAND	.568	97.709	60	369			2.9		5												
6941	2439	2004	12	26		INDIA	TAMIL NADU	RAMESWARAM, TAMIL NADU	9.3	79.317	60	1945					1												
6849	2439	2004	12	26		AUSTRALIA		COCOS ISLAND (KEELING)	-12.117	96.883	60	1720	2	18	.3		2		R										
6936	2439	2004	12	26		KENYA		LAMU	-2.27	40.9	60	6141	8	53	.5		2		R										
31650	2439	2004	12	26		ANTARCTICA		SCOTT BASE (NEW ZEALAND)	-77.85	166.767	81	9933	23	1	.05		2												
9104	2439	2004	12	26		THAILAND		BAN THALE NOK	9.46	98.437	60	741			6.8	121	4												
9103	2439	2004	12	26		THAILAND		HAT PRAPHAT	9.376	98.401	60	730			5	939	5												
7284	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.458	95.247	60	248			34.85		5												
7285	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.452	95.244	60	247			18.79		4												
7286	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.451	95.243	60	247			21.56		5												
7287	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.46	95.246	60	248			31.91		5												
7288	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.405	95.254	60	242			20.13		4												
7289	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.414	95.249	60	243			17.04		4												
7255	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.553	95.315	60	256			5.48		4												
7256	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.553	95.315	60	256			5.52		4												
7257	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.553	95.315	60	256			5.35		4												
7258	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.549	95.311	60	256			5.98		4												
7223	2439	2004	12	26		INDONESIA	ACEH	SIGLI, ACEH, SUMATRA	5.384	95.968	60	230			4.82		4												
7225	2439	2004	12	26		INDONESIA	ACEH	SIGLI, ACEH, SUMATRA	5.389	95.96	60	231			4.4		4												
7226	2439	2004	12	26		INDONESIA	ACEH	KRUENG RAYA PORT, SUMATRA	5.596	95.526	60	256			5.1		4												
7227	2439	2004	12	26		INDONESIA	ACEH	KRUENG RAYA PORT, SUMATRA	5.595	95.527	60	256			5.92		4												
7282	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.443	95.24	60	246			19.96		5												
7242	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.548	95.316	60	255			4.73		4												
7243	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.548	95.315	60	255			5.16		4												
7244	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.548	95.314	60	255			5.56		4												
7245	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.548	95.313	60	255			5.55		4												
7246	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.549	95.313	60	256			5.53		4												
7247	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.549	95.312	60	256			5.61		4												
9383	2439	2004	12	26		USA	NJ	CAPE MAY, NJ	38.97	-74.96	75	15224	32	36	.06		2												
9384	2439	2004	12	26		USA	FL	TRIDENT PIER, FL	28.415	-80.593	75	16471	32	12	.17		2												
9385	2439	2004	12	26		BERMUDA (UK TERRITORY)		BERMUDA	32.3666	-64.7	74	15553	28	6	.12		2												
9386	2439	2004	12	26		USA TERRITORY	VI	ST. THOMAS:  CHARLOTTE AMALIE	18.333	-64.917	74	16821	28	42	.09		2												
7276	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.541	95.282	60	255			4.7		4												
7277	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.547	95.278	60	256			7.68		4												
7278	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.536	95.283	60	255			7.78		4												
7279	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.604	95.346	60	261			7.12		4												
7280	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.583	95.35	60	258			6.58		4												
7281	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.477	95.245	60	250			12.42		4												
7283	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.443	95.242	60	246			27.86		5												
7259	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.549	95.311	60	256			5.96		4												
7260	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.55	95.31	60	256			6.47		4												
7261	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.549	95.311	60	256			6.2		4												
